Date,Close
2012-05-18,6.010000
2012-05-21,6.300000
2012-05-22,6.160000
2012-05-23,6.080000
2012-05-24,6.020000
2012-05-25,6.220000
2012-05-29,6.460000
2012-05-30,6.150000
2012-05-31,6.080000
2012-06-01,5.730000
2012-06-04,5.630000
2012-06-05,5.830000
2012-06-06,6.020000
2012-06-07,5.760000
2012-06-08,5.910000
2012-06-11,5.690000
2012-06-12,5.910000
2012-06-13,5.760000
2012-06-14,5.760000
2012-06-15,5.870000
2012-06-18,5.930000
2012-06-19,5.810000
2012-06-20,6.060000
2012-06-21,5.720000
2012-06-22,5.730000
2012-06-25,5.410000
2012-06-26,5.440000
2012-06-27,5.500000
2012-06-28,5.410000
2012-06-29,5.730000
2012-07-02,5.750000
2012-07-03,6.030000
2012-07-05,5.880000
2012-07-06,5.750000
2012-07-09,5.620000
2012-07-10,4.990000
2012-07-11,4.890000
2012-07-12,4.880000
2012-07-13,4.900000
2012-07-16,4.830000
2012-07-17,4.870000
2012-07-18,4.890000
2012-07-19,4.860000
2012-07-20,4.220000
2012-07-23,4.150000
2012-07-24,4.060000
2012-07-25,4.010000
2012-07-26,4.040000
2012-07-27,4.090000
2012-07-30,4.100000
2012-07-31,4.060000
2012-08-01,4.050000
2012-08-02,3.970000
2012-08-03,4.090000
2012-08-06,4.010000
2012-08-07,4.020000
2012-08-08,4.400000
2012-08-09,4.370000
2012-08-10,4.340000
2012-08-13,4.260000
2012-08-14,4.120000
2012-08-15,4.190000
2012-08-16,4.170000
2012-08-17,4.100000
2012-08-20,4.090000
2012-08-21,4.070000
2012-08-22,4.010000
2012-08-23,3.900000
2012-08-24,3.940000
2012-08-27,3.850000
2012-08-28,3.790000
2012-08-29,3.770000
2012-08-30,3.700000
2012-08-31,3.720000
2012-09-04,3.640000
2012-09-05,3.510000
2012-09-06,3.660000
2012-09-07,3.450000
2012-09-10,3.470000
2012-09-11,3.750000
2012-09-12,3.890000
2012-09-13,3.920000
2012-09-14,3.900000
2012-09-17,4.010000
2012-09-18,3.620000
2012-09-19,3.660000
2012-09-20,3.590000
2012-09-21,3.600000
2012-09-24,3.460000
2012-09-25,3.280000
2012-09-26,3.320000
2012-09-27,3.430000
2012-09-28,3.370000
2012-10-01,3.280000
2012-10-02,3.270000
2012-10-03,3.120000
2012-10-04,3.220000
2012-10-05,3.220000
2012-10-08,3.190000
2012-10-09,3.250000
2012-10-10,3.150000
2012-10-11,3.200000
2012-10-12,2.740000
2012-10-15,2.750000
2012-10-16,2.680000
2012-10-17,2.770000
2012-10-18,2.620000
2012-10-19,2.180000
2012-10-22,2.100000
2012-10-23,2.140000
2012-10-24,2.080000
2012-10-25,2.120000
2012-10-26,2.070000
2012-10-31,2.050000
2012-11-01,2.140000
2012-11-02,2.100000
2012-11-05,2.110000
2012-11-06,2.070000
2012-11-07,2.010000
2012-11-08,1.980000
2012-11-09,2.030000
2012-11-12,1.990000
2012-11-13,2.090000
2012-11-14,1.930000
2012-11-15,1.870000
2012-11-16,1.860000
2012-11-19,1.920000
2012-11-20,1.880000
2012-11-21,1.870000
2012-11-23,1.950000
2012-11-26,1.870000
2012-11-27,1.880000
2012-11-28,1.960000
2012-11-29,2.040000
2012-11-30,2.200000
2012-12-03,2.360000
2012-12-04,2.260000
2012-12-05,2.290000
2012-12-06,2.340000
2012-12-07,2.360000
2012-12-10,2.320000
2012-12-11,2.330000
2012-12-12,2.370000
2012-12-13,2.410000
2012-12-14,2.390000
2012-12-17,2.460000
2012-12-18,2.520000
2012-12-19,2.520000
2012-12-20,2.400000
2012-12-21,2.590000
2012-12-24,2.480000
2012-12-26,2.430000
2012-12-27,2.390000
2012-12-28,2.280000
2012-12-31,2.400000
2013-01-02,2.530000
2013-01-03,2.490000
2013-01-04,2.590000
2013-01-07,2.670000
2013-01-08,2.670000
2013-01-09,2.630000
2013-01-10,2.620000
2013-01-11,2.670000
2013-01-14,2.640000
2013-01-15,2.680000
2013-01-16,2.720000
2013-01-17,2.740000
2013-01-18,2.460000
2013-01-22,2.450000
2013-01-23,2.730000
2013-01-24,2.790000
2013-01-25,2.850000
2013-01-28,2.820000
2013-01-29,2.740000
2013-01-30,2.650000
2013-01-31,2.600000
2013-02-01,2.600000
2013-02-04,2.520000
2013-02-05,2.600000
2013-02-06,2.600000
2013-02-07,2.570000
2013-02-08,2.590000
2013-02-11,2.670000
2013-02-12,2.770000
2013-02-13,2.750000
2013-02-14,2.750000
2013-02-15,2.710000
2013-02-19,2.820000
2013-02-20,2.700000
2013-02-21,2.600000
2013-02-22,2.610000
2013-02-25,2.530000
2013-02-26,2.460000
2013-02-27,2.530000
2013-02-28,2.490000
2013-03-01,2.420000
2013-03-04,2.400000
2013-03-05,2.430000
2013-03-06,2.430000
2013-03-07,2.550000
2013-03-08,2.560000
2013-03-11,2.590000
2013-03-12,2.610000
2013-03-13,2.600000
2013-03-14,2.630000
2013-03-15,2.600000
2013-03-18,2.650000
2013-03-19,2.670000
2013-03-20,2.750000
2013-03-21,2.640000
2013-03-22,2.540000
2013-03-25,2.510000
2013-03-26,2.540000
2013-03-27,2.550000
2013-03-28,2.550000
2013-04-01,2.440000
2013-04-02,2.390000
2013-04-03,2.320000
2013-04-04,2.330000
2013-04-05,2.290000
2013-04-08,2.590000
2013-04-09,2.630000
2013-04-10,2.610000
2013-04-11,2.520000
2013-04-12,2.480000
2013-04-15,2.400000
2013-04-16,2.440000
2013-04-17,2.400000
2013-04-18,2.510000
2013-04-19,2.470000
2013-04-22,2.460000
2013-04-23,2.530000
2013-04-24,2.610000
2013-04-25,2.680000
2013-04-26,2.640000
2013-04-29,2.680000
2013-04-30,2.820000
2013-05-01,3.220000
2013-05-02,3.410000
2013-05-03,3.600000
2013-05-06,3.610000
2013-05-07,3.540000
2013-05-08,3.830000
2013-05-09,3.860000
2013-05-10,3.950000
2013-05-13,4.170000
2013-05-14,4.260000
2013-05-15,4.380000
2013-05-16,3.830000
2013-05-17,4.070000
2013-05-20,4.100000
2013-05-21,4.020000
2013-05-22,3.960000
2013-05-23,4.010000
2013-05-24,4.050000
2013-05-28,4.050000
2013-05-29,3.980000
2013-05-30,4.040000
2013-05-31,4.000000
2013-06-03,3.960000
2013-06-04,4.010000
2013-06-05,3.910000
2013-06-06,3.940000
2013-06-07,3.910000
2013-06-10,4.060000
2013-06-11,3.960000
2013-06-12,3.900000
2013-06-13,3.950000
2013-06-14,3.940000
2013-06-17,4.050000
2013-06-18,4.090000
2013-06-19,4.070000
2013-06-20,3.870000
2013-06-21,4.000000
2013-06-24,4.050000
2013-06-25,4.150000
2013-06-26,4.140000
2013-06-27,4.080000
2013-06-28,4.080000
2013-07-01,4.100000
2013-07-02,3.970000
2013-07-03,4.060000
2013-07-05,4.070000
2013-07-08,4.000000
2013-07-09,4.050000
2013-07-10,3.980000
2013-07-11,4.450000
2013-07-12,4.320000
2013-07-15,4.400000
2013-07-16,4.430000
2013-07-17,4.380000
2013-07-18,4.640000
2013-07-19,4.030000
2013-07-22,3.900000
2013-07-23,3.660000
2013-07-24,3.630000
2013-07-25,3.700000
2013-07-26,3.820000
2013-07-29,3.750000
2013-07-30,3.820000
2013-07-31,3.770000
2013-08-01,3.810000
2013-08-02,3.800000
2013-08-05,3.820000
2013-08-06,3.720000
2013-08-07,3.690000
2013-08-08,3.710000
2013-08-09,3.650000
2013-08-12,3.650000
2013-08-13,3.690000
2013-08-14,3.820000
2013-08-15,3.690000
2013-08-16,3.660000
2013-08-19,3.600000
2013-08-20,3.630000
2013-08-21,3.610000
2013-08-22,3.630000
2013-08-23,3.650000
2013-08-26,3.580000
2013-08-27,3.390000
2013-08-28,3.420000
2013-08-29,3.380000
2013-08-30,3.270000
2013-09-03,3.270000
2013-09-04,3.310000
2013-09-05,3.410000
2013-09-06,3.570000
2013-09-09,3.690000
2013-09-10,3.870000
2013-09-11,3.820000
2013-09-12,3.750000
2013-09-13,3.830000
2013-09-16,3.820000
2013-09-17,3.850000
2013-09-18,3.930000
2013-09-19,3.950000
2013-09-20,3.830000
2013-09-23,3.790000
2013-09-24,3.800000
2013-09-25,3.910000
2013-09-26,3.890000
2013-09-27,3.860000
2013-09-30,3.810000
2013-10-01,3.860000
2013-10-02,3.900000
2013-10-03,3.900000
2013-10-04,3.910000
2013-10-07,3.860000
2013-10-08,3.720000
2013-10-09,3.650000
2013-10-10,3.790000
2013-10-11,3.830000
2013-10-14,3.970000
2013-10-15,4.020000
2013-10-16,4.090000
2013-10-17,4.090000
2013-10-18,3.530000
2013-10-21,3.370000
2013-10-22,3.180000
2013-10-23,3.140000
2013-10-24,3.230000
2013-10-25,3.340000
2013-10-28,3.320000
2013-10-29,3.330000
2013-10-30,3.300000
2013-10-31,3.340000
2013-11-01,3.310000
2013-11-04,3.320000
2013-11-05,3.330000
2013-11-06,3.320000
2013-11-07,3.280000
2013-11-08,3.270000
2013-11-11,3.340000
2013-11-12,3.440000
2013-11-13,3.540000
2013-11-14,3.520000
2013-11-15,3.500000
2013-11-18,3.470000
2013-11-19,3.420000
2013-11-20,3.420000
2013-11-21,3.370000
2013-11-22,3.340000
2013-11-25,3.390000
2013-11-26,3.450000
2013-11-27,3.560000
2013-11-29,3.640000
2013-12-02,3.660000
2013-12-03,3.620000
2013-12-04,3.570000
2013-12-05,3.640000
2013-12-06,3.660000
2013-12-09,3.630000
2013-12-10,3.720000
2013-12-11,3.680000
2013-12-12,3.690000
2013-12-13,3.690000
2013-12-16,3.590000
2013-12-17,3.650000
2013-12-18,3.650000
2013-12-19,3.650000
2013-12-20,3.690000
2013-12-23,3.750000
2013-12-24,3.770000
2013-12-26,3.800000
2013-12-27,3.780000
2013-12-30,3.850000
2013-12-31,3.870000
2014-01-02,3.950000
2014-01-03,4.000000
2014-01-06,4.130000
2014-01-07,4.180000
2014-01-08,4.180000
2014-01-09,4.090000
2014-01-10,4.170000
2014-01-13,4.130000
2014-01-14,4.300000
2014-01-15,4.470000
2014-01-16,4.380000
2014-01-17,4.180000
2014-01-21,4.170000
