Date,Close
2012-05-18,29.270000
2012-05-21,29.750000
2012-05-22,29.760000
2012-05-23,29.110001
2012-05-24,29.070000
2012-05-25,29.059999
2012-05-29,29.559999
2012-05-30,29.340000
2012-05-31,29.190001
2012-06-01,28.450001
2012-06-04,28.549999
2012-06-05,28.510000
2012-06-06,29.350000
2012-06-07,29.230000
2012-06-08,29.650000
2012-06-11,28.900000
2012-06-12,29.290001
2012-06-13,29.129999
2012-06-14,29.340000
2012-06-15,30.020000
2012-06-18,29.840000
2012-06-19,30.700001
2012-06-20,30.930000
2012-06-21,30.139999
2012-06-22,30.700001
2012-06-25,29.870001
2012-06-26,30.020000
2012-06-27,30.170000
2012-06-28,29.910000
2012-06-29,30.590000
2012-07-02,30.559999
2012-07-03,30.760000
2012-07-05,30.700001
2012-07-06,30.190001
2012-07-09,30.000000
2012-07-10,29.740000
2012-07-11,29.299999
2012-07-12,28.629999
2012-07-13,29.389999
2012-07-16,29.440001
2012-07-17,29.660000
2012-07-18,30.450001
2012-07-19,30.670000
2012-07-20,30.120001
2012-07-23,29.280001
2012-07-24,29.150000
2012-07-25,28.830000
2012-07-26,29.160000
2012-07-27,29.760000
2012-07-30,29.639999
2012-07-31,29.469999
2012-08-01,29.410000
2012-08-02,29.190001
2012-08-03,29.750000
2012-08-06,29.950001
2012-08-07,30.260000
2012-08-08,30.330000
2012-08-09,30.500000
2012-08-10,30.420000
2012-08-13,30.389999
2012-08-14,30.129999
2012-08-15,30.200001
2012-08-16,30.780001
2012-08-17,30.900000
2012-08-20,30.740000
2012-08-21,30.799999
2012-08-22,30.540001
2012-08-23,30.260000
2012-08-24,30.559999
2012-08-27,30.690001
2012-08-28,30.629999
2012-08-29,30.650000
2012-08-30,30.320000
2012-08-31,30.820000
2012-09-04,30.389999
2012-09-05,30.389999
2012-09-06,31.350000
2012-09-07,30.950001
2012-09-10,30.719999
2012-09-11,30.790001
2012-09-12,30.780001
2012-09-13,30.940001
2012-09-14,31.209999
2012-09-17,31.209999
2012-09-18,31.180000
2012-09-19,31.049999
2012-09-20,31.450001
2012-09-21,31.190001
2012-09-24,30.780001
2012-09-25,30.389999
2012-09-26,30.170000
2012-09-27,30.160000
2012-09-28,29.760000
2012-10-01,29.490000
2012-10-02,29.660000
2012-10-03,29.860001
2012-10-04,30.030001
2012-10-05,29.850000
2012-10-08,29.780001
2012-10-09,29.280001
2012-10-10,28.980000
2012-10-11,28.950001
2012-10-12,29.200001
2012-10-15,29.510000
2012-10-16,29.490000
2012-10-17,29.590000
2012-10-18,29.500000
2012-10-19,28.639999
2012-10-22,28.000000
2012-10-23,28.049999
2012-10-24,27.900000
2012-10-25,27.879999
2012-10-26,28.209999
2012-10-31,28.540001
2012-11-01,29.520000
2012-11-02,29.500000
2012-11-05,29.629999
2012-11-06,29.860001
2012-11-07,29.080000
2012-11-08,28.809999
2012-11-09,28.830000
2012-11-12,28.219999
2012-11-13,27.090000
2012-11-14,26.840000
2012-11-15,26.660000
2012-11-16,26.520000
2012-11-19,26.730000
2012-11-20,26.709999
2012-11-21,26.950001
2012-11-23,27.700001
2012-11-26,27.389999
2012-11-27,27.080000
2012-11-28,27.360001
2012-11-29,26.950001
2012-11-30,26.620001
2012-12-03,26.430000
2012-12-04,26.370001
2012-12-05,26.670000
2012-12-06,26.730000
2012-12-07,26.459999
2012-12-10,26.940001
2012-12-11,27.320000
2012-12-12,27.240000
2012-12-13,27.110001
2012-12-14,26.809999
2012-12-17,27.100000
2012-12-18,27.559999
2012-12-19,27.309999
2012-12-20,27.680000
2012-12-21,27.450001
2012-12-24,27.059999
2012-12-26,26.860001
2012-12-27,26.959999
2012-12-28,26.549999
2012-12-31,26.709999
2013-01-02,27.620001
2013-01-03,27.250000
2013-01-04,26.740000
2013-01-07,26.690001
2013-01-08,26.549999
2013-01-09,26.700001
2013-01-10,26.459999
2013-01-11,26.830000
2013-01-14,26.889999
2013-01-15,27.209999
2013-01-16,27.040001
2013-01-17,27.250000
2013-01-18,27.250000
2013-01-22,27.150000
2013-01-23,27.610001
2013-01-24,27.629999
2013-01-25,27.879999
2013-01-28,27.910000
2013-01-29,28.010000
2013-01-30,27.850000
2013-01-31,27.450001
2013-02-01,27.930000
2013-02-04,27.440001
2013-02-05,27.500000
2013-02-06,27.340000
2013-02-07,27.280001
2013-02-08,27.549999
2013-02-11,27.860001
2013-02-12,27.879999
2013-02-13,28.030001
2013-02-14,28.040001
2013-02-15,28.010000
2013-02-19,28.049999
2013-02-20,27.870001
2013-02-21,27.490000
2013-02-22,27.760000
2013-02-25,27.370001
2013-02-26,27.370001
2013-02-27,27.809999
2013-02-28,27.799999
2013-03-01,27.950001
2013-03-04,28.150000
2013-03-05,28.350000
2013-03-06,28.090000
2013-03-07,28.139999
2013-03-08,28.000000
2013-03-11,27.870001
2013-03-12,27.910000
2013-03-13,27.920000
2013-03-14,28.139999
2013-03-15,28.040001
2013-03-18,28.100000
2013-03-19,28.180000
2013-03-20,28.320000
2013-03-21,28.110001
2013-03-22,28.250000
2013-03-25,28.160000
2013-03-26,28.160000
2013-03-27,28.370001
2013-03-28,28.610001
2013-04-01,28.610001
2013-04-02,28.799999
2013-04-03,28.559999
2013-04-04,28.600000
2013-04-05,28.700001
2013-04-08,28.590000
2013-04-09,29.610001
2013-04-10,30.280001
2013-04-11,28.940001
2013-04-12,28.790001
2013-04-15,28.690001
2013-04-16,28.969999
2013-04-17,28.830000
2013-04-18,28.790001
2013-04-19,29.770000
2013-04-22,30.830000
2013-04-23,30.600000
2013-04-24,31.760000
2013-04-25,31.940001
2013-04-26,31.790001
2013-04-29,32.610001
2013-04-30,33.099998
2013-05-01,32.720001
2013-05-02,33.160000
2013-05-03,33.490002
2013-05-06,33.750000
2013-05-07,33.310001
2013-05-08,32.990002
2013-05-09,32.660000
2013-05-10,32.689999
2013-05-13,33.029999
2013-05-14,33.529999
2013-05-15,33.849998
2013-05-16,34.080002
2013-05-17,34.869999
2013-05-20,35.080002
2013-05-21,34.849998
2013-05-22,34.610001
2013-05-23,34.150002
2013-05-24,34.270000
2013-05-28,35.020000
2013-05-29,34.880001
2013-05-30,35.029999
2013-05-31,34.900002
2013-06-03,35.590000
2013-06-04,34.990002
2013-06-05,34.779999
2013-06-06,34.959999
2013-06-07,35.669998
2013-06-10,35.470001
2013-06-11,34.840000
2013-06-12,35.000000
2013-06-13,34.720001
2013-06-14,34.400002
2013-06-17,35.000000
2013-06-18,34.980000
2013-06-19,34.590000
2013-06-20,33.490002
2013-06-21,33.270000
2013-06-24,33.720001
2013-06-25,33.669998
2013-06-26,34.349998
2013-06-27,34.619999
2013-06-28,34.540001
2013-07-01,34.360001
2013-07-02,33.939999
2013-07-03,34.009998
2013-07-05,34.209999
2013-07-08,34.330002
2013-07-09,34.349998
2013-07-10,34.700001
2013-07-11,35.689999
2013-07-12,35.669998
2013-07-15,36.169998
2013-07-16,36.270000
2013-07-17,35.740002
2013-07-18,35.439999
2013-07-19,31.400000
2013-07-22,32.009998
2013-07-23,31.820000
2013-07-24,31.959999
2013-07-25,31.389999
2013-07-26,31.620001
2013-07-29,31.540001
2013-07-30,31.850000
2013-07-31,31.840000
2013-08-01,31.670000
2013-08-02,31.889999
2013-08-05,31.700001
2013-08-06,31.580000
2013-08-07,32.060001
2013-08-08,32.889999
2013-08-09,32.700001
2013-08-12,32.869999
2013-08-13,32.230000
2013-08-14,32.349998
2013-08-15,31.790001
2013-08-16,31.799999
2013-08-19,31.389999
2013-08-20,31.620001
2013-08-21,31.610001
2013-08-22,32.389999
2013-08-23,34.750000
2013-08-26,34.150002
2013-08-27,33.259998
2013-08-28,33.020000
2013-08-29,33.549999
2013-08-30,33.400002
2013-09-03,31.879999
2013-09-04,31.200001
2013-09-05,31.230000
2013-09-06,31.150000
2013-09-09,31.660000
2013-09-10,32.389999
2013-09-11,32.740002
2013-09-12,32.689999
2013-09-13,33.029999
2013-09-16,32.799999
2013-09-17,32.930000
2013-09-18,33.320000
2013-09-19,33.639999
2013-09-20,32.790001
2013-09-23,32.740002
2013-09-24,32.450001
2013-09-25,32.509998
2013-09-26,32.770000
2013-09-27,33.270000
2013-09-30,33.279999
2013-10-01,33.580002
2013-10-02,33.919998
2013-10-03,33.860001
2013-10-04,33.880001
2013-10-07,33.299999
2013-10-08,33.009998
2013-10-09,33.070000
2013-10-10,33.759998
2013-10-11,34.130001
2013-10-14,34.450001
2013-10-15,34.490002
2013-10-16,34.639999
2013-10-17,34.919998
2013-10-18,34.959999
2013-10-21,34.990002
2013-10-22,34.580002
2013-10-23,33.759998
2013-10-24,33.720001
2013-10-25,35.730000
2013-10-28,35.570000
2013-10-29,35.520000
2013-10-30,35.540001
2013-10-31,35.410000
2013-11-01,35.529999
2013-11-04,35.939999
2013-11-05,36.639999
2013-11-06,38.180000
2013-11-07,37.500000
2013-11-08,37.779999
2013-11-11,37.590000
2013-11-12,37.360001
2013-11-13,38.160000
2013-11-14,38.020000
2013-11-15,37.840000
2013-11-18,37.200001
2013-11-19,36.740002
2013-11-20,37.080002
2013-11-21,37.400002
2013-11-22,37.570000
2013-11-25,37.639999
2013-11-26,37.349998
2013-11-27,37.599998
2013-11-29,38.130001
2013-12-02,38.450001
2013-12-03,38.310001
2013-12-04,38.939999
2013-12-05,38.000000
2013-12-06,38.360001
2013-12-09,38.709999
2013-12-10,38.110001
2013-12-11,37.610001
2013-12-12,37.220001
2013-12-13,36.689999
2013-12-16,36.889999
2013-12-17,36.520000
2013-12-18,36.580002
2013-12-19,36.250000
2013-12-20,36.799999
2013-12-23,36.619999
2013-12-24,37.080002
2013-12-26,37.439999
2013-12-27,37.290001
2013-12-30,37.290001
2013-12-31,37.410000
2014-01-02,37.160000
2014-01-03,36.910000
2014-01-06,36.130001
2014-01-07,36.410000
2014-01-08,35.759998
2014-01-09,35.529999
2014-01-10,36.040001
2014-01-13,34.980000
2014-01-14,35.779999
2014-01-15,36.759998
2014-01-16,36.889999
2014-01-17,36.380001
2014-01-21,36.169998
2014-01-22,35.930000
2014-01-23,36.060001
2014-01-24,36.810001
2014-01-27,36.029999
2014-01-28,36.270000
2014-01-29,36.660000
2014-01-30,36.860001
2014-01-31,37.840000
2014-02-03,36.480000
2014-02-04,36.349998
2014-02-05,35.820000
2014-02-06,36.180000
2014-02-07,36.560001
2014-02-10,36.799999
2014-02-11,37.169998
2014-02-12,37.470001
2014-02-13,37.610001
2014-02-14,37.619999
2014-02-18,37.419998
2014-02-19,37.509998
2014-02-20,37.750000
2014-02-21,37.980000
2014-02-24,37.689999
2014-02-25,37.540001
2014-02-26,37.470001
2014-02-27,37.860001
2014-02-28,38.310001
2014-03-03,37.779999
2014-03-04,38.410000
2014-03-05,38.110001
2014-03-06,38.150002
2014-03-07,37.900002
2014-03-10,37.820000
2014-03-11,38.020000
2014-03-12,38.270000
2014-03-13,37.889999
2014-03-14,37.700001
2014-03-17,38.049999
2014-03-18,39.549999
2014-03-19,39.270000
2014-03-20,40.330002
2014-03-21,40.160000
2014-03-24,40.500000
2014-03-25,40.340000
2014-03-26,39.790001
2014-03-27,39.360001
2014-03-28,40.299999
2014-03-31,40.990002
2014-04-01,41.419998
2014-04-02,41.349998
2014-04-03,41.009998
2014-04-04,39.869999
2014-04-07,39.799999
2014-04-08,39.820000
2014-04-09,40.470001
2014-04-10,39.360001
2014-04-11,39.209999
2014-04-14,39.180000
2014-04-15,39.750000
2014-04-16,40.400002
2014-04-17,40.009998
2014-04-21,39.939999
2014-04-22,39.990002
2014-04-23,39.689999
2014-04-24,39.860001
2014-04-25,39.910000
2014-04-28,40.869999
2014-04-29,40.509998
2014-04-30,40.400002
2014-05-01,40.000000
2014-05-02,39.689999
2014-05-05,39.430000
2014-05-06,39.060001
2014-05-07,39.419998
2014-05-08,39.639999
2014-05-09,39.540001
2014-05-12,39.970001
2014-05-13,40.419998
2014-05-14,40.240002
2014-05-15,39.599998
2014-05-16,39.830002
2014-05-19,39.750000
2014-05-20,39.680000
2014-05-21,40.349998
2014-05-22,40.099998
2014-05-23,40.119999
2014-05-27,40.189999
2014-05-28,40.009998
2014-05-29,40.340000
2014-05-30,40.939999
2014-06-02,40.790001
2014-06-03,40.290001
2014-06-04,40.320000
2014-06-05,41.209999
2014-06-06,41.480000
2014-06-09,41.270000
2014-06-10,41.110001
2014-06-11,40.860001
2014-06-12,40.580002
2014-06-13,41.230000
2014-06-16,41.500000
2014-06-17,41.680000
2014-06-18,41.650002
2014-06-19,41.509998
2014-06-20,41.680000
2014-06-23,41.990002
2014-06-24,41.750000
2014-06-25,42.029999
2014-06-26,41.720001
2014-06-27,42.250000
2014-06-30,41.700001
2014-07-01,41.869999
2014-07-02,41.900002
2014-07-03,41.799999
2014-07-07,41.990002
2014-07-08,41.779999
2014-07-09,41.669998
2014-07-10,41.689999
2014-07-11,42.090000
2014-07-14,42.139999
2014-07-15,42.450001
2014-07-16,44.080002
2014-07-17,44.529999
2014-07-18,44.689999
2014-07-21,44.840000
2014-07-22,44.830002
2014-07-23,44.869999
2014-07-24,44.400002
2014-07-25,44.500000
2014-07-28,43.970001
2014-07-29,43.889999
2014-07-30,43.580002
2014-07-31,43.160000
2014-08-01,42.860001
2014-08-04,43.369999
2014-08-05,43.080002
2014-08-06,42.740002
2014-08-07,43.230000
2014-08-08,43.200001
2014-08-11,43.200001
2014-08-12,43.520000
2014-08-13,44.080002
2014-08-14,44.270000
2014-08-15,44.790001
2014-08-18,45.110001
2014-08-19,45.330002
2014-08-20,44.950001
2014-08-21,45.220001
2014-08-22,45.150002
2014-08-25,45.169998
2014-08-26,45.009998
2014-08-27,44.869999
2014-08-28,44.880001
2014-08-29,45.430000
2014-09-02,45.090000
2014-09-03,44.959999
2014-09-04,45.259998
2014-09-05,45.910000
2014-09-08,46.470001
2014-09-09,46.759998
2014-09-10,46.840000
2014-09-11,47.000000
2014-09-12,46.700001
2014-09-15,46.240002
2014-09-16,46.759998
2014-09-17,46.520000
2014-09-18,46.680000
2014-09-19,47.520000
2014-09-22,47.060001
2014-09-23,46.560001
2014-09-24,47.080002
2014-09-25,46.040001
2014-09-26,46.410000
2014-09-29,46.439999
2014-09-30,46.360001
2014-10-01,45.900002
2014-10-02,45.759998
2014-10-03,46.090000
2014-10-06,46.090000
2014-10-07,45.529999
2014-10-08,46.779999
2014-10-09,45.849998
2014-10-10,44.029999
2014-10-13,43.650002
2014-10-14,43.730000
2014-10-15,43.220001
2014-10-16,42.740002
2014-10-17,43.630001
2014-10-20,44.080002
2014-10-21,44.880001
2014-10-22,44.380001
2014-10-23,45.020000
2014-10-24,46.130001
2014-10-27,45.910000
2014-10-28,46.490002
2014-10-29,46.619999
2014-10-30,46.049999
2014-10-31,46.950001
2014-11-03,47.439999
2014-11-04,47.570000
2014-11-05,47.860001
2014-11-06,48.700001
2014-11-07,48.680000
2014-11-10,48.889999
2014-11-11,48.869999
2014-11-12,48.779999
2014-11-13,49.610001
2014-11-14,49.580002
2014-11-17,49.459999
2014-11-18,48.740002
2014-11-19,48.220001
2014-11-20,48.700001
2014-11-21,47.980000
2014-11-24,47.590000
2014-11-25,47.470001
2014-11-26,47.750000
2014-11-28,47.810001
2014-12-01,48.619999
2014-12-02,48.459999
2014-12-03,48.080002
2014-12-04,48.840000
2014-12-05,48.419998
2014-12-08,47.700001
2014-12-09,47.590000
2014-12-10,46.900002
2014-12-11,47.169998
2014-12-12,46.950001
2014-12-15,46.669998
2014-12-16,45.160000
2014-12-17,45.740002
2014-12-18,47.520000
2014-12-19,47.660000
2014-12-22,47.980000
2014-12-23,48.450001
2014-12-24,48.139999
2014-12-26,47.880001
2014-12-29,47.450001
