Date,Close
2012-05-18,10.692500
2012-05-21,10.905500
2012-05-22,10.766500
2012-05-23,10.864000
2012-05-24,10.762000
2012-05-25,10.644500
2012-05-29,10.737500
2012-05-30,10.461500
2012-05-31,10.645500
2012-06-01,10.411000
2012-06-04,10.728500
2012-06-05,10.660500
2012-06-06,10.882000
2012-06-07,10.940000
2012-06-08,10.924000
2012-06-11,10.825000
2012-06-12,10.821000
2012-06-13,10.736500
2012-06-14,10.722500
2012-06-15,10.917500
2012-06-18,11.133000
2012-06-19,11.201500
2012-06-20,11.151000
2012-06-21,11.028500
2012-06-22,11.108000
2012-06-25,11.003500
2012-06-26,11.280500
2012-06-27,11.281000
2012-06-28,11.065500
2012-06-29,11.417500
2012-07-02,11.466000
2012-07-03,11.476500
2012-07-05,11.353000
2012-07-06,11.252500
2012-07-09,11.252500
2012-07-10,10.975000
2012-07-11,10.918500
2012-07-12,10.768000
2012-07-13,10.919500
2012-07-16,10.800500
2012-07-17,10.846500
2012-07-18,10.873500
2012-07-19,11.308500
2012-07-20,11.414500
2012-07-23,11.300500
2012-07-24,11.152000
2012-07-25,10.852500
2012-07-26,11.000500
2012-07-27,11.866000
2012-07-30,11.804500
2012-07-31,11.665000
2012-08-01,11.604500
2012-08-02,11.540500
2012-08-03,11.748500
2012-08-06,11.699500
2012-08-07,11.828000
2012-08-08,11.719000
2012-08-09,11.703000
2012-08-10,11.637500
2012-08-13,11.622000
2012-08-14,11.659500
2012-08-15,11.871000
2012-08-16,12.077500
2012-08-17,12.058500
2012-08-20,12.017500
2012-08-21,11.972500
2012-08-22,12.155000
2012-08-23,12.060000
2012-08-24,12.287000
2012-08-27,12.196000
2012-08-28,12.305500
2012-08-29,12.356000
2012-08-30,12.311000
2012-08-31,12.413500
2012-09-04,12.394000
2012-09-05,12.311000
2012-09-06,12.569000
2012-09-07,12.957000
2012-09-10,12.854500
2012-09-11,12.783500
2012-09-12,12.781500
2012-09-13,13.012000
2012-09-14,13.063500
2012-09-17,12.900000
2012-09-18,12.937500
2012-09-19,13.084000
2012-09-20,13.040500
2012-09-21,12.873500
2012-09-24,12.740000
2012-09-25,12.623000
2012-09-26,12.483500
2012-09-27,12.829500
2012-09-28,12.716000
2012-10-01,12.600500
2012-10-02,12.530000
2012-10-03,12.796000
2012-10-04,13.023500
2012-10-05,12.925500
2012-10-08,12.953000
2012-10-09,12.548000
2012-10-10,12.249500
2012-10-11,12.211000
2012-10-12,12.118000
2012-10-15,12.209000
2012-10-16,12.197000
2012-10-17,12.374500
2012-10-18,12.242500
2012-10-19,12.000000
2012-10-22,11.689000
2012-10-23,11.715500
2012-10-24,11.424500
2012-10-25,11.146000
2012-10-26,11.912000
2012-10-31,11.644500
2012-11-01,11.607000
2012-11-02,11.621000
2012-11-05,11.716500
2012-11-06,11.878000
2012-11-07,11.603000
2012-11-08,11.367500
2012-11-09,11.315500
2012-11-12,11.323500
2012-11-13,11.330000
2012-11-14,11.147500
2012-11-15,11.030000
2012-11-16,11.261500
2012-11-19,11.485500
2012-11-20,11.689000
2012-11-21,11.901500
2012-11-23,11.994000
2012-11-26,12.181000
2012-11-27,12.170000
2012-11-28,12.355500
2012-11-29,12.563500
2012-11-30,12.602500
2012-12-03,12.516500
2012-12-04,12.624500
2012-12-05,12.698000
2012-12-06,12.668500
2012-12-07,12.663500
2012-12-10,12.388500
2012-12-11,12.534500
2012-12-12,12.588000
2012-12-13,12.562500
2012-12-14,12.459500
2012-12-17,12.693000
2012-12-18,13.020000
2012-12-19,12.899500
2012-12-20,13.075000
2012-12-21,12.846000
2012-12-24,12.931000
2012-12-26,12.431500
2012-12-27,12.415500
2012-12-28,12.259000
2012-12-31,12.543500
2013-01-02,12.865500
2013-01-03,12.924000
2013-01-04,12.957500
2013-01-07,13.423000
2013-01-08,13.319000
2013-01-09,13.317500
2013-01-10,13.267000
2013-01-11,13.397000
2013-01-14,13.636500
2013-01-15,13.595000
2013-01-16,13.446500
2013-01-17,13.524000
2013-01-18,13.606000
2013-01-22,13.509500
2013-01-23,13.405500
2013-01-24,13.673000
2013-01-25,14.199500
2013-01-28,13.802000
2013-01-29,13.017500
2013-01-30,13.638000
2013-01-31,13.275000
2013-02-01,13.250000
2013-02-04,12.999000
2013-02-05,13.344500
2013-02-06,13.111000
2013-02-07,13.011500
2013-02-08,13.097500
2013-02-11,12.860500
2013-02-12,12.935000
2013-02-13,13.473500
2013-02-14,13.462000
2013-02-15,13.254500
2013-02-19,13.487500
2013-02-20,13.320500
2013-02-21,13.297000
2013-02-22,13.271000
2013-02-25,12.993500
2013-02-26,12.968000
2013-02-27,13.162500
2013-02-28,13.213500
2013-03-01,13.287000
2013-03-04,13.655500
2013-03-05,13.779500
2013-03-06,13.689500
2013-03-07,13.694000
2013-03-08,13.709500
2013-03-11,13.562000
2013-03-12,13.706500
2013-03-13,13.755000
2013-03-14,13.287000
2013-03-15,13.091000
2013-03-18,12.894500
2013-03-19,12.820500
2013-03-20,12.864000
2013-03-21,12.669500
2013-03-22,12.887500
2013-03-25,12.801000
2013-03-26,13.015500
2013-03-27,13.265000
2013-03-28,13.324500
2013-04-01,13.080500
2013-04-02,13.166000
2013-04-03,12.951500
2013-04-04,12.954000
2013-04-05,12.774000
2013-04-08,12.947500
2013-04-09,13.057000
2013-04-10,13.238500
2013-04-11,13.492500
2013-04-12,13.643500
2013-04-15,13.386000
2013-04-16,13.617000
2013-04-17,13.370000
2013-04-18,12.971000
2013-04-19,13.016000
2013-04-22,13.177500
2013-04-23,13.445000
2013-04-24,13.439000
2013-04-25,13.735000
2013-04-26,12.740500
2013-04-29,12.487000
2013-04-30,12.690500
2013-05-01,12.411500
2013-05-02,12.627500
2013-05-03,12.902500
2013-05-06,12.786000
2013-05-07,12.886500
2013-05-08,12.934000
2013-05-09,13.008000
2013-05-10,13.181500
2013-05-13,13.225500
2013-05-14,13.416500
2013-05-15,13.328000
2013-05-16,13.206000
2013-05-17,13.495000
2013-05-20,13.381500
2013-05-21,13.443000
2013-05-22,13.148000
2013-05-23,13.090000
2013-05-24,13.087000
2013-05-28,13.364500
2013-05-29,13.276500
2013-05-30,13.341500
2013-05-31,13.460000
2013-06-03,13.344000
2013-06-04,13.285000
2013-06-05,13.358500
2013-06-06,13.391500
2013-06-07,13.843500
2013-06-10,14.053500
2013-06-11,13.739000
2013-06-12,13.583500
2013-06-13,13.789500
2013-06-14,13.699500
2013-06-17,13.903000
2013-06-18,14.088000
2013-06-19,13.908000
2013-06-20,13.672000
2013-06-21,13.668000
2013-06-24,13.530500
2013-06-25,13.604500
2013-06-26,13.878500
2013-06-27,13.877500
2013-06-28,13.884500
2013-07-01,14.105000
2013-07-02,14.186500
2013-07-03,14.201500
2013-07-05,14.294000
2013-07-08,14.529500
2013-07-09,14.576500
2013-07-10,14.616500
2013-07-11,14.983000
2013-07-12,15.377500
2013-07-15,15.328500
2013-07-16,15.343500
2013-07-17,15.434500
2013-07-18,15.205500
2013-07-19,15.261500
2013-07-22,15.174000
2013-07-23,15.053000
2013-07-24,14.947000
2013-07-25,15.170000
2013-07-26,15.600500
2013-07-29,15.305000
2013-07-30,15.120500
2013-07-31,15.061000
2013-08-01,15.278500
2013-08-02,15.210500
2013-08-05,15.049500
2013-08-06,15.037500
2013-08-07,14.845500
2013-08-08,14.787000
2013-08-09,14.863000
2013-08-12,14.834500
2013-08-13,14.698500
2013-08-14,14.567000
2013-08-15,14.323500
2013-08-16,14.241000
2013-08-19,14.278500
2013-08-20,14.354500
2013-08-21,14.228500
