Date,Close
2012-05-18,25.610001
2012-05-21,26.260000
2012-05-22,26.360001
2012-05-23,26.680000
2012-05-24,26.120001
2012-05-25,26.139999
2012-05-29,26.459999
2012-05-30,26.170000
2012-05-31,26.469999
2012-06-01,26.000000
2012-06-04,26.200001
2012-06-05,26.709999
2012-06-06,27.530001
2012-06-07,27.180000
2012-06-08,27.160000
2012-06-11,26.809999
2012-06-12,27.030001
2012-06-13,27.020000
2012-06-14,26.910000
2012-06-15,27.700001
2012-06-18,27.120001
2012-06-19,27.959999
2012-06-20,28.490000
2012-06-21,27.809999
2012-06-22,28.000000
2012-06-25,27.620001
2012-06-26,27.830000
2012-06-27,28.170000
2012-06-28,28.170000
2012-06-29,29.700001
2012-07-02,29.799999
2012-07-03,29.969999
2012-07-05,29.719999
2012-07-06,29.180000
2012-07-09,29.100000
2012-07-10,29.049999
2012-07-11,29.230000
2012-07-12,28.820000
2012-07-13,29.580000
2012-07-16,29.520000
2012-07-17,29.920000
2012-07-18,30.500000
2012-07-19,30.870001
2012-07-20,30.120001
2012-07-23,29.650000
2012-07-24,29.320000
2012-07-25,29.260000
2012-07-26,30.000000
2012-07-27,30.770000
2012-07-30,30.580000
2012-07-31,30.200001
2012-08-01,30.320000
2012-08-02,29.920000
2012-08-03,30.719999
2012-08-06,31.000000
2012-08-07,31.500000
2012-08-08,31.160000
2012-08-09,31.370001
2012-08-10,31.610001
2012-08-13,31.360001
2012-08-14,31.350000
2012-08-15,31.549999
2012-08-16,32.029999
2012-08-17,32.200001
2012-08-20,32.040001
2012-08-21,31.750000
2012-08-22,31.700001
2012-08-23,31.590000
2012-08-24,31.950001
2012-08-27,31.830000
2012-08-28,31.580000
2012-08-29,31.490000
2012-08-30,31.170000
2012-08-31,31.650000
2012-09-04,31.570000
2012-09-05,32.070000
2012-09-06,32.630001
2012-09-07,32.599998
2012-09-10,32.310001
2012-09-11,32.320000
2012-09-12,32.259998
2012-09-13,32.619999
2012-09-14,32.950001
2012-09-17,33.099998
2012-09-18,33.020000
2012-09-19,32.779999
2012-09-20,32.259998
2012-09-21,32.470001
2012-09-24,32.220001
2012-09-25,31.299999
2012-09-26,30.730000
2012-09-27,31.219999
2012-09-28,31.459999
2012-10-01,31.670000
2012-10-02,31.650000
2012-10-03,31.820000
2012-10-04,31.900000
2012-10-05,31.389999
2012-10-08,31.180000
2012-10-09,30.650000
2012-10-10,30.580000
2012-10-11,30.719999
2012-10-12,31.000000
2012-10-15,31.299999
2012-10-16,31.870001
2012-10-17,31.230000
2012-10-18,31.120001
2012-10-19,30.480000
2012-10-22,30.799999
2012-10-23,30.590000
2012-10-24,30.600000
2012-10-25,30.860001
2012-10-26,30.990000
2012-10-31,31.080000
2012-11-01,31.480000
2012-11-02,31.209999
2012-11-05,31.250000
2012-11-06,31.629999
2012-11-07,30.790001
2012-11-08,30.420000
2012-11-09,30.350000
2012-11-12,30.299999
2012-11-13,30.020000
2012-11-14,29.580000
2012-11-15,29.950001
2012-11-16,30.000000
2012-11-19,30.139999
2012-11-20,30.200001
2012-11-21,30.400000
2012-11-23,30.920000
2012-11-26,30.959999
2012-11-27,31.219999
2012-11-28,31.799999
2012-11-29,31.840000
2012-11-30,32.180000
2012-12-03,32.310001
2012-12-04,32.380001
2012-12-05,32.000000
2012-12-06,32.029999
2012-12-07,31.920000
2012-12-10,32.070000
2012-12-11,32.340000
2012-12-12,31.940001
2012-12-13,31.610001
2012-12-14,31.959999
2012-12-17,32.320000
2012-12-18,32.880001
2012-12-19,34.090000
2012-12-20,33.939999
2012-12-21,33.759998
2012-12-24,33.610001
2012-12-26,33.610001
2012-12-27,33.270000
2012-12-28,33.020000
2012-12-31,33.320000
2013-01-02,34.689999
2013-01-03,34.310001
2013-01-04,34.610001
2013-01-07,34.430000
2013-01-08,34.439999
2013-01-09,34.459999
2013-01-10,34.910000
2013-01-11,34.860001
2013-01-14,34.959999
2013-01-15,34.700001
2013-01-16,34.639999
2013-01-17,34.619999
2013-01-18,35.110001
2013-01-22,34.930000
2013-01-23,34.689999
2013-01-24,34.939999
2013-01-25,35.380001
2013-01-28,35.540001
2013-01-29,35.779999
2013-01-30,35.380001
2013-01-31,35.509998
2013-02-01,36.209999
2013-02-04,35.130001
2013-02-05,35.480000
2013-02-06,35.099998
2013-02-07,34.560001
2013-02-08,34.900002
2013-02-11,34.959999
2013-02-12,35.110001
2013-02-13,34.990002
2013-02-14,34.900002
2013-02-15,34.810001
2013-02-19,35.400002
2013-02-20,35.009998
2013-02-21,34.279999
2013-02-22,34.750000
2013-02-25,34.279999
